Student #,Intellect,Integrity,Courage,Reflexes,Patience,House,Ofstev Rating
11069,49,42,29,36,41,Dragonslayer,34
11070,48,15,48,48,20,Serpentyne,32
11071,14,15,53,42,12,Dragonslayer,42
11072,30,34,23,19,34,Humblescrumble,31
11073,22,24,37,25,34,Humblescrumble,18
11074,33,12,50,35,19,Dragonslayer,30
11075,42,28,49,37,64,Serpentyne,36
11076,38,28,55,66,43,Dragonslayer,38
11077,24,55,29,19,29,Thought-Talon,31
11078,26,55,30,23,31,Dragonslayer,35
11079,24,24,37,56,14,Serpentyne,19
11080,40,20,52,17,10,Dragonslayer,16
11081,48,73,35,32,17,Humblescrumble,40
11082,58,27,44,45,30,Dragonslayer,41
11083,20,18,27,17,42,Serpentyne,13
11084,28,34,27,40,34,Serpentyne,23
11085,35,43,47,13,66,Serpentyne,27
11086,58,34,45,45,71,Serpentyne,45
11087,21,49,22,27,30,Thought-Talon,24
11088,36,38,47,53,28,Dragonslayer,25
11089,33,12,28,2,41,Humblescrumble,19
11090,44,20,54,30,43,Thought-Talon,32
11091,32,39,30,7,51,Thought-Talon,28
11092,33,46,42,27,55,Thought-Talon,39
11093,39,44,46,57,17,Serpentyne,35
11094,23,21,22,32,45,Dragonslayer,17
11095,42,11,67,30,44,Dragonslayer,23
11096,32,20,38,7,32,Serpentyne,23
11097,43,38,15,22,11,Humblescrumble,27
11098,16,34,27,71,21,Dragonslayer,21
11099,49,67,32,34,32,Humblescrumble,47
11100,52,55,51,15,33,Thought-Talon,38
11101,17,26,8,25,21,Humblescrumble,15
11102,69,35,40,17,17,Humblescrumble,19
11103,24,22,60,58,33,Dragonslayer,31
11104,24,29,74,40,33,Dragonslayer,38
11105,40,31,35,9,45,Thought-Talon,35
11106,51,10,27,47,29,Serpentyne,29
11107,59,56,49,18,51,Thought-Talon,51
11108,16,60,68,29,31,Dragonslayer,24
11109,36,61,66,56,38,Dragonslayer,37
11110,56,22,29,23,49,Thought-Talon,40
11111,28,42,33,19,30,Thought-Talon,30
11112,69,27,30,15,17,Dragonslayer,13
11113,30,3,13,7,36,Serpentyne,18
11114,35,38,35,40,29,Dragonslayer,34
11115,53,22,35,20,23,Dragonslayer,21
11116,65,63,56,64,54,Dragonslayer,55
11117,54,53,40,24,53,Thought-Talon,43
11118,30,25,27,29,33,Dragonslayer,31
11119,37,10,7,44,29,Serpentyne,24
11120,67,23,13,35,4,Dragonslayer,5
11121,22,19,37,27,37,Dragonslayer,24
11122,40,43,19,34,54,Serpentyne,37
11123,34,45,29,48,56,Thought-Talon,33
11124,65,24,10,25,31,Dragonslayer,10
11125,48,37,38,15,20,Humblescrumble,24
11126,44,30,35,20,51,Serpentyne,33
11127,24,39,51,30,33,Dragonslayer,26
11128,74,25,6,3,35,Thought-Talon,29
11129,26,12,32,33,56,Serpentyne,29
11130,4,42,47,24,45,Dragonslayer,27
11131,37,39,30,32,4,Humblescrumble,20
11132,30,13,23,31,39,Serpentyne,31
11133,7,53,21,33,29,Serpentyne,11
11134,28,67,16,34,2,Humblescrumble,27
11135,58,9,39,50,43,Thought-Talon,38
11136,66,36,26,55,35,Serpentyne,38
11137,10,44,41,36,40,Dragonslayer,31
11138,52,4,42,20,31,Thought-Talon,25
11139,63,19,27,42,36,Thought-Talon,27
11140,35,50,38,32,45,Serpentyne,32
11141,9,55,51,10,11,Humblescrumble,21
11142,32,15,19,53,75,Serpentyne,39
11143,60,25,45,25,32,Humblescrumble,22
11144,31,39,47,21,37,Thought-Talon,35
11145,38,17,56,31,42,Dragonslayer,30
11146,30,63,29,21,35,Serpentyne,22
11147,23,26,36,58,10,Serpentyne,17
11148,8,30,38,36,37,Dragonslayer,16
11149,24,29,41,41,41,Dragonslayer,28
11150,32,20,39,15,16,Dragonslayer,18
11151,26,30,63,9,27,Humblescrumble,12
11152,65,53,36,24,52,Thought-Talon,37
11153,37,55,41,26,8,Humblescrumble,36
11154,43,27,40,21,34,Thought-Talon,30
11155,34,25,54,12,48,Serpentyne,33
11156,10,21,24,12,17,Thought-Talon,7
11157,33,41,35,30,17,Humblescrumble,28
11158,55,68,9,32,40,Humblescrumble,46
11159,31,28,33,29,32,Dragonslayer,29
11160,52,19,37,27,52,Thought-Talon,27
11161,13,43,52,57,54,Dragonslayer,39
11162,18,63,19,37,35,Humblescrumble,26
11163,56,6,7,16,25,Thought-Talon,24
11164,22,21,33,56,58,Dragonslayer,26
11165,27,14,51,59,20,Dragonslayer,30
11166,30,24,25,42,42,Dragonslayer,27
11167,13,21,13,22,41,Humblescrumble,25
11168,47,25,64,26,32,Dragonslayer,37
11169,43,15,9,35,66,Serpentyne,40
11170,67,40,62,36,21,Dragonslayer,45
11171,54,22,25,43,58,Serpentyne,37
11172,2,15,38,30,19,Dragonslayer,21
11173,30,38,47,13,29,Thought-Talon,33
11174,4,60,8,36,37,Humblescrumble,18
11175,44,56,26,64,38,Serpentyne,43
11176,22,36,26,54,42,Dragonslayer,24
11177,16,22,26,16,22,Humblescrumble,10
11178,10,12,13,37,38,Humblescrumble,15
11179,17,63,18,15,9,Serpentyne,4
11180,32,20,19,28,29,Dragonslayer,27
11181,54,8,44,39,68,Serpentyne,40
11182,55,58,20,27,13,Dragonslayer,12
11183,12,22,22,48,22,Dragonslayer,13
11184,17,29,12,8,13,Humblescrumble,24
11185,45,33,21,37,54,Serpentyne,36
11186,31,34,6,39,54,Dragonslayer,7
11187,20,26,29,28,42,Dragonslayer,23
11188,38,35,51,20,28,Thought-Talon,26
11189,38,13,33,25,38,Thought-Talon,32
11190,44,51,9,66,30,Serpentyne,41
11191,15,15,20,11,70,Humblescrumble,24
11192,26,47,56,19,5,Humblescrumble,25
11193,44,48,7,16,55,Serpentyne,35
11194,34,12,40,41,49,Serpentyne,23
11195,30,14,40,28,51,Serpentyne,31
11196,18,24,35,36,49,Dragonslayer,24
11197,46,54,39,45,36,Serpentyne,33
11198,49,64,45,22,10,Serpentyne,14
11199,30,33,35,12,10,Humblescrumble,17
11200,34,13,40,32,61,Serpentyne,34
11201,37,18,37,8,19,Thought-Talon,21
11202,55,31,18,42,23,Thought-Talon,15
11203,55,55,22,37,44,Thought-Talon,30
11204,59,32,22,45,20,Serpentyne,28
11205,35,16,30,24,17,Dragonslayer,13
11206,31,59,30,42,27,Dragonslayer,28
11207,33,25,29,59,44,Thought-Talon,29
11208,38,27,31,43,49,Dragonslayer,24
11209,63,46,41,19,32,Thought-Talon,45
11210,25,46,36,36,23,Dragonslayer,36
11211,48,39,41,37,33,Dragonslayer,36
11212,41,22,32,39,19,Humblescrumble,18
11213,55,29,19,26,32,Dragonslayer,29
11214,9,43,15,33,35,Humblescrumble,16
11215,7,49,36,17,7,Humblescrumble,12
11216,12,30,40,4,48,Dragonslayer,11
11217,3,7,61,18,16,Dragonslayer,14
11218,33,50,42,35,46,Dragonslayer,47
11219,9,18,18,23,27,Humblescrumble,15
11220,51,15,59,37,6,Dragonslayer,30
11221,23,66,52,34,37,Dragonslayer,39
11222,54,28,23,49,12,Serpentyne,33
11223,18,42,67,36,16,Thought-Talon,22
11224,38,25,36,52,5,Serpentyne,41
11225,72,28,54,2,38,Thought-Talon,33
11226,39,43,50,45,48,Dragonslayer,57
11227,21,52,12,26,10,Humblescrumble,29
11228,19,45,63,63,60,Dragonslayer,41
11229,14,13,26,57,26,Serpentyne,13
11230,20,16,2,47,37,Serpentyne,17
11231,40,71,49,29,51,Thought-Talon,55
11232,66,17,33,23,39,Thought-Talon,27
11233,25,35,28,63,38,Dragonslayer,24
11234,27,25,34,36,36,Dragonslayer,26
11235,46,48,42,9,17,Humblescrumble,39
11236,29,24,22,45,15,Serpentyne,25
11237,23,14,49,17,13,Dragonslayer,18
11238,10,34,45,40,43,Dragonslayer,24
11239,52,21,34,29,32,Thought-Talon,30
11240,55,25,47,12,56,Thought-Talon,37
11241,47,28,14,23,20,Thought-Talon,22
11242,50,8,18,36,25,Dragonslayer,5
11243,35,12,9,16,15,Thought-Talon,16
11244,25,43,31,12,14,Humblescrumble,21
11245,18,40,44,36,22,Dragonslayer,29
11246,47,25,58,9,9,Dragonslayer,19
11247,26,52,59,33,24,Humblescrumble,31
11248,20,31,39,32,29,Thought-Talon,17
11249,37,15,46,34,18,Dragonslayer,32
11250,48,28,32,41,62,Serpentyne,44
11251,27,48,33,31,39,Dragonslayer,29
11252,48,20,27,34,49,Thought-Talon,26
11253,73,27,36,46,38,Dragonslayer,36
11254,34,26,23,33,5,Dragonslayer,6
11255,61,36,26,7,34,Thought-Talon,23
11256,24,35,58,25,32,Dragonslayer,31
11257,57,44,17,34,45,Thought-Talon,34
11258,39,60,5,37,32,Humblescrumble,30
11259,31,30,43,15,53,Dragonslayer,16
11260,57,8,21,51,55,Thought-Talon,33
11261,15,24,23,43,29,Serpentyne,20
11262,13,64,12,47,28,Humblescrumble,28
11263,26,37,58,41,40,Dragonslayer,39
11264,26,35,46,30,53,Dragonslayer,33
11265,29,34,10,16,38,Serpentyne,17
11266,47,27,20,17,31,Thought-Talon,29
11267,46,32,48,22,57,Serpentyne,39
11268,50,48,62,37,43,Thought-Talon,56
11269,23,6,23,45,27,Serpentyne,23
11270,34,20,51,12,11,Dragonslayer,22
11271,26,14,42,8,40,Serpentyne,22
11272,8,41,23,21,2,Thought-Talon,1
11273,65,21,49,46,32,Serpentyne,36
11274,36,42,48,51,26,Thought-Talon,33
11275,46,8,36,6,27,Dragonslayer,8
11276,63,22,73,48,16,Dragonslayer,38
11277,28,50,51,33,34,Dragonslayer,35
11278,31,19,40,43,23,Serpentyne,23
11279,51,67,58,52,53,Dragonslayer,74
11280,56,18,29,62,49,Serpentyne,42
11281,36,22,32,21,42,Serpentyne,28
11282,54,67,59,22,17,Humblescrumble,37
11283,15,20,22,27,7,Serpentyne,19
11284,11,18,39,21,27,Dragonslayer,32
11285,47,34,64,47,21,Dragonslayer,42
11286,64,42,19,30,33,Thought-Talon,25
11287,30,23,34,35,26,Dragonslayer,25
11288,53,24,16,30,35,Thought-Talon,34
11289,54,18,46,59,22,Serpentyne,37
11290,10,46,15,65,28,Humblescrumble,25
11291,56,48,25,31,61,Serpentyne,39
11292,25,17,12,23,61,Serpentyne,19
11293,59,34,30,33,14,Humblescrumble,23
11294,41,63,19,11,46,Humblescrumble,32
11295,53,23,34,10,3,Humblescrumble,13
11296,48,38,34,21,27,Thought-Talon,28
11297,7,17,40,40,39,Dragonslayer,30
11298,64,5,32,20,14,Thought-Talon,13
11299,66,39,56,26,43,Thought-Talon,50
11300,67,42,15,23,39,Serpentyne,27
11301,51,41,14,35,4,Humblescrumble,29
11302,8,38,28,34,32,Humblescrumble,16
11303,54,30,42,10,62,Serpentyne,52
11304,11,51,50,52,25,Dragonslayer,32
11305,38,44,26,65,15,Serpentyne,38
11306,37,15,28,38,31,Thought-Talon,27
11307,37,10,34,16,19,Thought-Talon,17
11308,11,49,18,35,45,Humblescrumble,23
11309,27,9,34,53,4,Thought-Talon,4
11310,26,19,19,15,41,Serpentyne,27
11311,35,35,46,42,49,Serpentyne,34
11312,42,21,21,19,53,Serpentyne,29
11313,37,37,42,9,17,Humblescrumble,19
11314,19,56,20,46,8,Humblescrumble,19
11315,18,11,21,14,21,Humblescrumble,16
11316,45,25,14,42,57,Humblescrumble,21
11317,35,15,36,68,42,Serpentyne,26
11318,53,17,21,27,8,Serpentyne,20
11319,24,26,9,41,37,Serpentyne,26
11320,37,47,34,18,60,Thought-Talon,47
11321,32,19,13,54,9,Serpentyne,31
11322,13,63,29,44,51,Humblescrumble,22
11323,56,19,38,9,46,Thought-Talon,35
11324,6,35,46,24,32,Dragonslayer,34
11325,41,25,34,41,20,Serpentyne,23
11326,3,17,52,17,65,Humblescrumble,29
11327,13,51,10,6,63,Serpentyne,15
11328,21,57,10,18,27,Humblescrumble,21
11329,37,25,29,36,68,Serpentyne,35
11330,28,52,58,12,27,Humblescrumble,23
11331,6,16,53,32,26,Dragonslayer,27
11332,43,43,46,27,28,Dragonslayer,35
11333,42,39,45,15,8,Dragonslayer,16
11334,22,46,16,60,22,Serpentyne,18
11335,39,26,34,36,36,Dragonslayer,28
11336,15,29,46,61,51,Dragonslayer,21
11337,27,44,48,31,39,Thought-Talon,26
11338,20,17,34,41,27,Thought-Talon,19
11339,36,12,27,11,20,Thought-Talon,19
11340,25,45,57,25,43,Dragonslayer,36
11341,60,4,39,6,45,Thought-Talon,34
11342,59,40,44,27,29,Dragonslayer,29
11343,44,15,14,59,29,Thought-Talon,26
11344,46,4,18,9,13,Dragonslayer,7
11345,12,29,41,28,17,Serpentyne,14
11346,70,34,57,9,68,Thought-Talon,46
11347,15,45,10,55,61,Humblescrumble,20
11348,24,8,18,28,58,Serpentyne,21
11349,45,8,24,50,38,Serpentyne,32
11350,18,9,2,58,40,Serpentyne,15
11351,58,7,19,17,52,Thought-Talon,30
11352,60,53,45,43,21,Humblescrumble,43
11353,31,29,41,55,21,Dragonslayer,29
11354,25,55,30,73,13,Serpentyne,23
11355,26,27,55,12,32,Thought-Talon,27
11356,30,11,20,30,28,Thought-Talon,28
11357,12,26,22,31,43,Humblescrumble,24
11358,32,15,49,29,33,Dragonslayer,30
11359,53,11,35,20,21,Dragonslayer,29
11360,42,50,57,24,61,Thought-Talon,37
11361,11,17,48,36,12,Dragonslayer,31
11362,32,37,44,22,45,Thought-Talon,37
11363,51,19,64,4,46,Thought-Talon,29
11364,38,41,46,32,41,Thought-Talon,39
11365,45,52,24,32,28,Humblescrumble,40
11366,55,17,53,41,32,Dragonslayer,34
11367,5,52,17,55,55,Humblescrumble,26
11368,31,4,56,22,45,Serpentyne,24
11369,17,26,9,9,29,Humblescrumble,11
11370,57,26,37,17,11,Dragonslayer,16
11371,7,48,29,30,24,Humblescrumble,21
11372,11,31,4,12,14,Humblescrumble,21
11373,43,56,35,49,28,Humblescrumble,35
11374,22,19,48,54,6,Dragonslayer,36
11375,15,44,22,11,11,Humblescrumble,21
11376,38,18,37,32,32,Thought-Talon,35
11377,63,14,66,22,56,Thought-Talon,43
11378,27,18,14,21,29,Thought-Talon,16
11379,18,25,56,25,11,Dragonslayer,27
11380,28,52,28,13,73,Thought-Talon,26
11381,27,34,37,52,23,Thought-Talon,23
11382,30,25,9,26,38,Thought-Talon,14
11383,17,36,25,12,32,Serpentyne,15
11384,19,28,14,23,25,Humblescrumble,18
11385,25,8,37,13,12,Dragonslayer,12
11386,41,43,37,22,14,Dragonslayer,24
11387,44,13,22,6,29,Thought-Talon,23
11388,51,53,26,26,48,Thought-Talon,31
11389,39,67,30,25,36,Thought-Talon,31
11390,17,11,13,13,26,Humblescrumble,21
11391,61,37,6,15,25,Humblescrumble,15
11392,28,20,26,41,18,Serpentyne,16
11393,37,32,1,47,33,Serpentyne,25
11394,37,24,34,31,22,Dragonslayer,34
11395,44,30,41,44,15,Serpentyne,30
11396,47,15,7,36,56,Serpentyne,35
11397,26,61,8,58,23,Dragonslayer,6
11398,32,18,27,19,23,Dragonslayer,18
11399,21,38,30,51,17,Serpentyne,20
11400,19,13,25,44,18,Serpentyne,23
11401,6,7,29,19,35,Thought-Talon,4
11402,52,49,44,34,40,Thought-Talon,51
11403,47,23,50,50,3,Serpentyne,26
11404,22,8,23,8,32,Serpentyne,16
11405,48,8,22,26,11,Serpentyne,15
11406,39,25,64,15,24,Dragonslayer,19
11407,9,31,14,4,14,Thought-Talon,10
11408,28,27,43,62,13,Serpentyne,18
11409,21,50,34,65,53,Dragonslayer,28
11410,36,52,53,30,15,Humblescrumble,27
11411,27,9,35,29,16,Serpentyne,17
11412,43,9,31,27,19,Thought-Talon,12
11413,30,21,36,60,22,Serpentyne,29
11414,51,55,17,32,30,Humblescrumble,35
11415,8,55,47,30,31,Dragonslayer,27
11416,28,17,53,32,60,Dragonslayer,29
11417,44,36,21,18,7,Humblescrumble,31
11418,21,42,23,36,26,Dragonslayer,19
11419,52,37,8,11,49,Serpentyne,30
11420,43,18,36,34,34,Thought-Talon,26
11421,23,50,32,58,51,Dragonslayer,19
11422,37,60,26,9,18,Humblescrumble,23
11423,71,40,12,59,29,Serpentyne,45
11424,62,30,28,33,62,Thought-Talon,49
11425,32,44,20,17,20,Humblescrumble,20
11426,37,21,36,6,35,Serpentyne,21
11427,40,26,23,12,46,Serpentyne,30
11428,27,13,33,32,25,Serpentyne,17
11429,23,48,33,38,19,Dragonslayer,22
11430,58,48,24,17,33,Humblescrumble,33
11431,55,9,16,28,14,Serpentyne,9
11432,21,16,24,24,42,Dragonslayer,15
11433,31,8,32,13,14,Dragonslayer,14
11434,45,33,38,36,31,Dragonslayer,41
11435,40,61,32,65,55,Dragonslayer,32
11436,18,23,30,31,1,Dragonslayer,16
11437,23,40,53,70,43,Dragonslayer,35
11438,48,28,22,47,47,Humblescrumble,15
11439,9,24,34,15,7,Dragonslayer,18
11440,51,19,14,51,69,Serpentyne,46
11441,42,64,19,18,13,Serpentyne,9
11442,44,44,32,27,54,Thought-Talon,36
11443,28,24,47,39,6,Dragonslayer,36
11444,40,30,22,16,31,Thought-Talon,31
11445,19,69,22,22,32,Humblescrumble,20
11446,10,46,72,2,35,Dragonslayer,9
11447,22,23,42,17,33,Thought-Talon,24
11448,35,49,34,34,23,Humblescrumble,30
11449,18,60,36,24,16,Humblescrumble,22
11450,21,37,55,38,27,Dragonslayer,24
11451,53,13,64,14,16,Dragonslayer,18
11452,23,38,19,48,44,Serpentyne,27
11453,30,11,47,14,45,Thought-Talon,21
11454,31,29,52,49,26,Dragonslayer,31
11455,45,13,24,33,31,Thought-Talon,26
11456,8,35,29,47,31,Humblescrumble,18
11457,21,35,27,21,36,Dragonslayer,23
11458,23,29,21,43,60,Dragonslayer,27
11459,32,15,27,32,31,Thought-Talon,24
11460,40,50,44,33,24,Thought-Talon,29
11461,35,11,31,13,9,Dragonslayer,17
11462,29,31,33,42,41,Dragonslayer,30
11463,34,27,52,38,34,Dragonslayer,29
11464,27,59,10,42,28,Dragonslayer,11
11465,25,43,52,11,43,Thought-Talon,28
11466,26,37,37,26,73,Dragonslayer,25
11467,29,18,39,44,27,Serpentyne,22
11468,33,14,19,26,51,Serpentyne,23
11469,42,32,16,44,47,Serpentyne,32
11470,26,32,25,20,11,Humblescrumble,10
11471,7,40,22,32,23,Dragonslayer,13
11472,44,27,19,31,43,Humblescrumble,25
11473,28,32,29,67,47,Dragonslayer,19
11474,8,16,8,17,54,Humblescrumble,31
11475,20,5,24,9,11,Serpentyne,4
11476,64,54,11,42,37,Humblescrumble,35
11477,37,9,8,44,11,Serpentyne,22
11478,24,43,51,21,33,Thought-Talon,30
11479,9,31,44,42,35,Dragonslayer,31
11480,38,15,19,26,23,Thought-Talon,26
11481,53,27,15,41,3,Serpentyne,24
11482,53,8,40,10,43,Thought-Talon,36
11483,61,16,50,43,24,Dragonslayer,40
11484,22,36,30,24,63,Humblescrumble,27
11485,13,61,37,38,15,Humblescrumble,27
11486,50,22,58,14,67,Serpentyne,42
11487,40,44,56,56,17,Humblescrumble,22
11488,23,39,4,7,52,Serpentyne,20
11489,34,32,25,34,27,Dragonslayer,34
11490,27,48,33,47,36,Dragonslayer,29
11491,46,21,14,55,23,Serpentyne,40
11492,35,28,11,38,8,Thought-Talon,11
11493,62,25,22,23,59,Thought-Talon,46
11494,31,33,21,32,28,Dragonslayer,32
11495,38,27,20,16,13,Humblescrumble,13
11496,28,56,15,15,26,Humblescrumble,22
11497,28,18,11,34,34,Serpentyne,19
11498,5,48,52,38,51,Dragonslayer,36
11499,13,17,21,27,25,Dragonslayer,14
11500,22,31,7,28,28,Humblescrumble,20
11501,3,18,18,48,38,Humblescrumble,15
11502,35,53,34,18,58,Thought-Talon,31
11503,34,13,48,12,27,Thought-Talon,25
11504,22,40,29,57,9,Serpentyne,16
11505,13,36,24,31,31,Humblescrumble,19
11506,52,51,63,22,73,Thought-Talon,50
11507,34,28,44,19,67,Dragonslayer,22
11508,53,18,13,31,49,Humblescrumble,13
11509,36,3,34,43,34,Serpentyne,29
11510,8,33,54,37,43,Dragonslayer,36
11511,41,40,14,19,70,Serpentyne,33
11512,27,54,3,39,48,Dragonslayer,5
11513,21,18,72,54,54,Dragonslayer,42
11514,38,18,27,39,29,Thought-Talon,26
11515,39,27,28,66,42,Dragonslayer,29
11516,36,76,17,8,62,Thought-Talon,24
11517,15,67,44,15,23,Dragonslayer,19
11518,56,5,47,10,43,Dragonslayer,16
11519,18,18,29,5,47,Thought-Talon,18
11520,39,18,23,15,72,Serpentyne,38
11521,43,16,54,29,49,Serpentyne,26
11522,39,20,18,47,42,Serpentyne,30
11523,23,48,37,53,23,Dragonslayer,27
11524,43,59,59,9,38,Thought-Talon,38
11525,33,39,42,35,23,Serpentyne,22
11526,8,11,20,70,52,Thought-Talon,7
11527,39,24,31,48,40,Serpentyne,34
11528,3,45,25,26,25,Humblescrumble,30
11529,19,48,47,27,27,Dragonslayer,29
11530,23,38,6,30,9,Humblescrumble,29
11531,22,50,21,11,25,Thought-Talon,19
11532,32,20,37,28,11,Dragonslayer,19
11533,25,14,72,29,52,Dragonslayer,33
11534,25,20,20,35,36,Dragonslayer,24
11535,13,20,32,49,42,Humblescrumble,18
11536,24,11,33,56,23,Serpentyne,18
11537,12,17,15,66,25,Humblescrumble,15
11538,40,38,34,28,12,Humblescrumble,24
11539,34,20,40,31,10,Dragonslayer,25
11540,24,39,48,15,11,Humblescrumble,24
11541,55,34,44,22,28,Thought-Talon,31
11542,14,23,45,66,44,Dragonslayer,31
11543,14,48,19,59,58,Thought-Talon,14
11544,44,48,65,16,24,Humblescrumble,34
11545,43,25,40,24,50,Humblescrumble,21
11546,18,47,54,18,26,Humblescrumble,18
11547,16,60,36,54,52,Humblescrumble,24
11548,42,19,33,39,25,Serpentyne,24
11549,53,29,15,39,42,Thought-Talon,35
11550,15,18,35,35,10,Dragonslayer,18
11551,26,44,27,31,30,Humblescrumble,18
11552,24,31,10,23,30,Humblescrumble,20
11553,21,52,38,21,30,Humblescrumble,21
11554,30,16,27,55,42,Serpentyne,38
11555,19,42,63,19,39,Dragonslayer,27
11556,42,37,36,45,52,Dragonslayer,44
11557,15,17,26,48,35,Dragonslayer,20
11558,35,42,5,23,60,Serpentyne,32
11559,19,21,58,26,15,Dragonslayer,29
11560,41,31,47,14,28,Thought-Talon,27
11561,14,39,15,14,45,Humblescrumble,26
11562,22,15,44,12,4,Dragonslayer,14
11563,31,3,65,55,23,Dragonslayer,44
11564,28,58,36,46,29,Serpentyne,29
11565,55,23,14,39,30,Thought-Talon,19
11566,57,38,36,19,12,Humblescrumble,23
11567,49,33,20,34,27,Dragonslayer,29
11568,50,17,32,25,2,Serpentyne,12
11569,25,21,16,17,50,Serpentyne,27
11570,24,22,26,18,21,Humblescrumble,14
11571,65,41,23,20,15,Humblescrumble,24
11572,4,43,61,24,44,Dragonslayer,23
11573,61,39,21,7,18,Serpentyne,8
11574,28,34,52,37,36,Humblescrumble,23
11575,3,23,14,49,7,Humblescrumble,13
11576,25,55,38,17,24,Thought-Talon,29
11577,21,48,10,43,59,Humblescrumble,22
11578,15,49,39,29,22,Dragonslayer,23
11579,45,39,30,52,48,Dragonslayer,36
11580,24,30,49,26,37,Serpentyne,21
11581,2,30,66,44,50,Serpentyne,9
11582,5,52,25,59,45,Humblescrumble,17
11583,34,23,27,37,46,Thought-Talon,26
11584,18,46,55,41,44,Dragonslayer,26
11585,53,5,35,16,40,Thought-Talon,33
11586,33,33,23,27,19,Dragonslayer,20
11587,4,59,22,13,38,Humblescrumble,21
11588,29,19,17,49,58,Serpentyne,25
11589,37,43,24,31,22,Humblescrumble,21
11590,21,25,12,41,43,Humblescrumble,21
11591,4,31,6,53,43,Humblescrumble,18
11592,11,18,53,38,62,Thought-Talon,10
11593,22,26,56,49,54,Dragonslayer,42
11594,37,25,28,28,16,Dragonslayer,14
11595,21,21,29,48,10,Serpentyne,22
11596,42,40,11,37,50,Serpentyne,31
11597,32,16,60,76,20,Dragonslayer,34
11598,50,28,47,45,24,Dragonslayer,25
11599,45,38,18,35,12,Humblescrumble,21
11600,6,9,22,53,34,Humblescrumble,20
11601,49,38,22,24,24,Dragonslayer,33
11602,12,17,53,18,41,Dragonslayer,20
11603,33,48,53,12,17,Humblescrumble,28
11604,33,35,18,47,56,Serpentyne,28
11605,29,28,48,32,19,Dragonslayer,31
11606,26,16,18,41,6,Thought-Talon,6
11607,17,23,44,21,16,Dragonslayer,25
11608,52,22,15,12,35,Thought-Talon,38
11609,34,22,45,47,52,Serpentyne,30
11610,72,61,14,21,37,Humblescrumble,40
11611,49,35,22,45,21,Serpentyne,31
11612,52,44,34,21,69,Serpentyne,52
11613,35,22,43,58,22,Serpentyne,33
11614,57,21,57,38,14,Dragonslayer,39
11615,20,32,41,29,26,Serpentyne,20
11616,36,28,42,52,31,Dragonslayer,36
11617,43,31,17,21,39,Thought-Talon,23
11618,50,35,54,39,16,Dragonslayer,28
11619,12,19,55,54,23,Dragonslayer,32
11620,28,12,34,41,20,Thought-Talon,17
11621,24,26,47,21,29,Thought-Talon,32
11622,52,38,15,18,38,Thought-Talon,32
11623,40,38,38,48,21,Thought-Talon,24
11624,29,39,14,41,55,Serpentyne,27
11625,59,47,47,38,24,Humblescrumble,28
11626,35,3,67,31,34,Dragonslayer,22
11627,17,32,39,15,47,Humblescrumble,16
11628,13,9,15,25,16,Serpentyne,11
11629,47,69,20,48,35,Humblescrumble,30
11630,28,65,58,9,6,Humblescrumble,22
11631,46,21,24,32,22,Dragonslayer,22
11632,25,52,32,35,34,Humblescrumble,28
11633,58,50,53,13,56,Thought-Talon,58
11634,25,26,44,18,22,Thought-Talon,25
11635,53,33,25,48,24,Serpentyne,34
11636,51,55,44,29,24,Dragonslayer,33
11637,11,73,53,59,45,Serpentyne,22
11638,20,46,23,37,8,Serpentyne,19
11639,16,22,39,66,49,Dragonslayer,26
11640,54,33,39,56,27,Humblescrumble,25
11641,23,32,45,39,32,Dragonslayer,26
11642,21,41,32,50,7,Serpentyne,18
11643,8,31,15,33,11,Humblescrumble,17
11644,54,8,44,33,30,Dragonslayer,25
11645,16,34,27,43,11,Serpentyne,21
11646,21,32,7,30,52,Dragonslayer,6
11647,31,62,3,24,42,Thought-Talon,24
11648,12,31,21,12,14,Humblescrumble,16
11649,30,23,16,32,38,Serpentyne,24
11650,42,23,18,31,6,Serpentyne,16
11651,10,15,38,17,16,Dragonslayer,19
11652,41,23,25,11,49,Serpentyne,33
11653,37,14,34,14,55,Serpentyne,36
11654,18,33,29,29,27,Serpentyne,18
11655,55,24,4,17,38,Thought-Talon,33
11656,58,24,36,31,35,Thought-Talon,37
11657,26,55,28,29,32,Dragonslayer,24
11658,9,39,16,5,16,Thought-Talon,3
11659,11,38,44,29,26,Dragonslayer,30
11660,59,14,27,12,33,Thought-Talon,25
11661,24,49,50,43,36,Dragonslayer,35
11662,23,43,31,22,41,Dragonslayer,29
11663,58,8,46,25,37,Thought-Talon,29
11664,37,36,14,54,27,Serpentyne,36
11665,34,3,20,35,22,Serpentyne,22
11666,33,27,14,23,18,Thought-Talon,14
11667,61,48,21,33,17,Humblescrumble,41
11668,34,29,49,18,2,Dragonslayer,21
11669,44,44,36,34,32,Dragonslayer,41
11670,45,20,42,45,16,Dragonslayer,29
11671,47,30,29,30,23,Dragonslayer,27
11672,26,41,24,40,38,Dragonslayer,30
11673,46,21,43,54,25,Serpentyne,40
11674,14,8,54,12,41,Humblescrumble,20
11675,41,17,37,27,32,Thought-Talon,25
11676,11,30,39,46,51,Dragonslayer,23
11677,49,12,2,32,27,Thought-Talon,23
